CAPE_u,CAPE_ext,dh,sat_def,P,RH
5363.282583091108,3953.7724182831444,-9375.827169781754,0.0067903401538853166,2.6586996145951955,0.06713668685528469
5443.511089404104,3994.9435005000723,-9487.57587861734,0.006754328839482775,2.72241561845159,0.06713668685528469
5849.812920021909,4192.861533683095,-10034.397661825387,0.0065721195262178475,3.0595662415065252,0.06713668685528469
7152.335215916437,4699.813655186868,-11561.667540858281,0.005965278719744699,4.320930397751037,0.06713668685528469
7309.313879533337,4746.932081795666,-11721.59780394793,0.005896829667831041,4.493615021437886,0.06713668685528469
7366.531126378295,4763.323742743517,-11778.562090420834,0.005871932860652432,4.557762898336111,0.06713668685528469
8367.630343841016,4980.434586144015,-12658.68442426528,0.0054415947687358295,5.79219568941896,0.06713668685528469
8714.049900892716,5023.9599865744185,-12911.255358003968,0.005295350266504383,6.2730884070244315,0.06713668685528469
9198.331841163603,5056.789331654135,-13219.086611142928,0.005093562229743221,6.997071338107496,0.06713668685528469
9307.37758383171,5059.634062508917,-13281.106459019073,0.005048579516780034,7.168901891589956,0.06713668685528469
9323.523107205823,5059.912645047868,-13290.061349023832,0.005041933889736037,7.194629559509368,0.06713668685528469
9563.071334484073,5059.722017250773,-13416.054573456087,0.0049232934121396475,7.585195298352101,0.06713668685528469
9683.233692710357,5056.571921918215,-13474.444690411183,0.004874724344101878,7.787509039657946,0.06713668685528469
10122.922451161137,5027.666097526816,-13660.38685402304,0.00469889955891858,8.566142840923755,0.06713668685528469
10367.156074638287,4999.875065738841,-13744.921297904206,0.004602570022109499,9.026023965438416,0.06713668685528469
10398.12984099382,4995.7565069671155,-13754.688270760125,0.004590423993546727,9.085806907076071,0.06713668685528469
10702.653079407759,4948.189246094989,-13839.330763703969,0.004471867524339535,9.69176377347724,0.06713668685528469
2615.016848597759,2180.3043436869098,-4901.751982706948,0.00800134063384432,0.9639096215349929,0.07254091098209181
4075.699753982054,3202.0340755063316,-7422.8141791252565,0.0073189401488145825,1.767727829392317,0.07254091098209181
4467.785656822783,3445.795290701844,-8047.10737366572,0.007144995573943954,2.023633647952303,0.07254091098209181
5334.388864922907,3932.3602181954475,-9332.590585840466,0.006758764949951825,2.6586996145951955,0.07254091098209181
5414.273781124489,3973.3718928060875,-9444.138232094767,0.006723132106161772,2.72241561845159,0.07254091098209181
5818.88108434505,4170.564553861754,-9990.160964510345,0.006542809535053761,3.0595662415065252,0.07254091098209181
7116.407992854244,4676.044210334978,-11517.24415329429,0.005941688846969355,4.320930397751037,0.07254091098209181
7272.8283068874425,4723.0713312308235,-11677.392310082549,0.005873880141550813,4.493615021437886,0.07254091098209181
7329.845057717125,4739.435351956654,-11734.44815159776,0.005849214500566787,4.557762898336111,0.07254091098209181
8327.62630999674,4956.436484646994,-12617.18386807086,0.00542272286137375,5.79219568941896,0.07254091098209181
8672.98164582102,5000.088994119216,-12871.080706422043,0.005277720181217597,6.2730884070244315,0.07254091098209181
9155.849328131786,5033.23292790705,-13181.099778707954,0.005077589998121126,6.997071338107496,0.07254091098209181
9264.589087019813,5036.170209240575,-13243.663354641481,0.005032967941615662,7.168901891589956,0.07254091098209181
9280.689651693643,5036.463136122682,-13252.700283931248,0.005026375339189462,7.194629559509368,0.07254091098209181
9519.579100331113,5036.503405600873,-13379.927761145118,0.0049085106147243335,7.585195298352101,0.07254091098209181
9639.41701353247,5033.481751109896,-13438.983102751758,0.004860320357736719,7.787509039657946,0.07254091098209181
