CAPE_u,CAPE_ext,CAPE_dist,dh,sat_def,P,RH,dz,ent_b
18030.44564829534,2876.306737560898,2.2825455813664437,-17689.450037194572,0.002033447125445762,29.0,0.13999999999999999,4050.0,0.0019710334745699186
18315.62740967511,2795.564256334474,2.3412629453596314,-17731.295276698536,0.0019776257254585663,30.0,0.13999999999999999,4000.0,0.002035653886198848
0.0,0.0,0.0,-2.628212131370674,0.007916317396456991,0.0,0.18,4300.0,0.0
1771.547814033522,1339.691720877979,7.19459259453515,-4481.160502686878,0.0071180406719581315,1.0,0.18,4300.0,7.13013232899229e-05
3122.0645973426904,2180.324037410706,9.68666503094573,-7199.407207170807,0.006484285822184064,2.0,0.18,4250.0,0.0001423493553772791
4263.196739214935,2760.5904970369616,9.525066323303353,-9063.668172011174,0.005997545550119757,3.0,0.18,4250.0,0.00021314588947975957
5269.654826469112,3172.470008631673,8.910088512461439,-10440.754551708196,0.005584858731531028,4.0,0.18,4250.0,0.00028369269983912767
6177.839962304854,3472.8827859487546,8.185085230734632,-11510.84018390435,0.00520532128851578,5.0,0.18,4200.0,0.0003539915419880172
7008.402937619195,3676.1095926671746,7.581725134842654,-12368.657635204785,0.004896416866900929,6.0,0.18,4200.0,0.0004240441530120581
7775.819719049827,3815.2060582330823,6.901215755133787,-13078.450816811492,0.004621888670914817,7.0,0.18,4200.0,0.0004938522518074282
8489.157195774593,3927.0325357611696,6.360981382138956,-13673.337147170561,0.0043771359512275905,8.0,0.18,4200.0,0.0005634175393339245
9155.698584852362,3981.4099448842935,5.9907267360924354,-14181.440775400653,0.004142709291026897,9.0,0.18,4150.0,0.000632741698863649
9783.51301785176,3981.64272671402,5.453029411454387,-14620.51909518517,0.003944271403158613,10.0,0.18,4150.0,0.0007018263962254038
10374.899442058782,3983.2929742787765,5.007544532186181,-15001.87854649032,0.0037641175716117575,11.0,0.18,4150.0,0.0007706732800448598
10931.044001118398,3966.6717488281984,4.916399797625824,-15331.841728410312,0.003601201532708086,12.0,0.18,4150.0,0.0008392839819806442
11461.37690872678,3938.5355741656795,4.594437798263354,-15625.631532676249,0.003449901465367777,13.0,0.18,4150.0,0.0009076601169563551
11967.893628482305,3869.7291335721106,4.414962572642373,-15892.773056945596,0.003310888636832221,14.0,0.18,4150.0,0.000975803283388641
12447.082745230335,3823.189769263178,4.159864830967419,-16122.086143656772,0.0031737211221275975,15.0,0.18,4100.0,0.001043715063411405
12908.022140088256,3739.345242080948,3.939243286597508,-16332.21411973414,0.003054206004206678,16.0,0.18,4100.0,0.0011113970230962158
13348.182074568187,3684.509845821873,3.7204658382646776,-16517.045364640057,0.002943585295687019,17.0,0.18,4100.0,0.0011788507126690004
13768.980625809652,3627.6015747986844,3.605699288871231,-16688.6113215112,0.0028407894139888066,18.0,0.18,4100.0,0.0012460776667230968
14177.150039867329,3535.3586076917336,3.328286596481664,-16837.338744551096,0.002744010452276348,19.0,0.18,4100.0,0.0013130794044287361
14563.751956853943,3476.1346693291175,3.1807484827355466,-16967.487959876125,0.0026547582595841768,20.0,0.18,4100.0,0.0013798574297390284
14938.423800360482,3382.004448917306,3.113932292498641,-17089.501258602002,0.0025710667800715524,21.0,0.18,4100.0,0.0014464132315925215
15306.399926255777,3290.1476979256895,2.805693309332487,-17201.416963738156,0.002483807649619858,22.0,0.18,4050.0,0.0015127482841123996
15654.985938388745,3233.6731666896353,2.886411072801016,-17304.059973941687,0.002409032594802795,23.0,0.18,4050.0,0.0015788640468023894
15990.757498918594,3142.275750170313,2.741559949745126,-17388.32867662855,0.002339653474191179,24.0,0.18,4050.0,0.0016447619647394403
16316.610966651057,3089.1399559296588,2.595679404451051,-17462.143237654425,0.002273610197992974,25.0,0.18,4050.0,0.0017104434687632388
16639.32133020383,3003.187661832031,2.521534537117165,-17546.747593055963,0.002208090471646957,26.0,0.18,4050.0,0.0017759099756626212
16945.38543815507,2917.862755373093,2.441672761038094,-17602.885054646646,0.002148958530676323,27.0,0.18,4050.0,0.001841162888358953
17239.162806636938,2870.0666275315443,2.4150445023507947,-17654.801260407927,0.002093725718518728,28.0,0.18,4050.0,0.001906203596086499
17534.129592288038,2790.5404772978904,2.2306075048696137,-17708.5043765677,0.0020375525559859723,29.0,0.18,4050.0,0.0019710334745699186
17816.08214551441,2712.560462129457,2.2892176092472107,-17761.740672352353,0.0019869436202616135,30.0,0.18,4050.0,0.002035653886198848
0.0,0.0,0.0,-2.628212131370674,0.007492256451488824,0.0,0.22,4300.0,0.0
